id,creature_name,creature_shortname,rarity_tier,subspecies_name,colouring_name,style_name,mood_name,motion_name,elemental_affinity,environment_name
0d49afec-9c11-416c-b599-c54d7c45693d,Goldwing Parrot,Goldwot,Uncommon,Parrot,Gold & brown,Gothic,Proud,Roaring stance,Light,Archive
7257f07f-4e4f-48a7-b81c-8fce2f7efa28,Proud Gold Winter Shade,Orgulorowinh,Common,Winter Shade,Gold & brown,Gothic,Proud,Roaring stance,Light,Grove
2aa2d1b8-2dc2-40f3-a003-f3bd582edfda,Cherry Blossom of Silver Naturalistic,Cherrboargs,Uncommon,Cherry Blossom,Silver & gold,Naturalistic,Proud,Roaring stance,Water,Cave
aa8718eb-747a-427d-b52d-8b882c3f7406,Fading Echo of Gold Naturalistic,Fadinechgols,Uncommon,Fading Echo,Gold & flame,Naturalistic,Proud,Roaring stance,Energy,Toybox
b9e43eed-90e3-45aa-8103-6115513d3f2c,Octopus of Gold Naturalistic,Octopaurstic,Common,Octopus,Gold & flame,Naturalistic,Proud,Roaring stance,Earth,Ruins
810dfb8f-698d-41f7-949f-e42e7931ecf1,The Proud Owl,Fierowl,Uncommon,Owl,Gold & flame,Gothic,Proud,Roaring stance,Magic,Void
9a738207-4e7a-4db3-babf-d10c6bbeb56a,The Aggressive Algorithm Entity,Agresalgtity,Common,Algorithm Entity,Gold & brown,Gothic,Aggressive,Roaring stance,Storm,Garden
e6c2dff6-276d-4cc6-81bf-a7cb5abf8845,The Aggressive Raven,Agresaven,Common,Raven,Silver & gold,Gothic,Aggressive,Roaring stance,Sound,Skyscraper
dbb5fc13-c7dd-4931-88e3-3d27068c62c3,Gold Naturalistic Qilin,Oronatilin,Common,Qilin,Gold & brown,Naturalistic,Proud,Roaring stance,Spirit,Garden
d9f6781c-8c2a-48c1-b7b3-4c0ae7fc6f2f,The Proud Storm Child,Superstohild,Common,Storm Child,Gold & brown,Gothic,Proud,Roaring stance,Sound,Sacred Grove
637a9513-1f27-4af0-a25f-ca3d2013c7c1,Silver Naturalistic Prismatic Radiance,Argnatprianc,Common,Prismatic Radiance,Silver & gold,Naturalistic,Proud,Roaring stance,Light,Reef
439b1d8c-601f-417c-96aa-a704f9b969e5,Aggressive Silver Fractal Beast,Aggreargfae,Uncommon,Fractal Beast,Silver & gold,Naturalistic,Aggressive,Roaring stance,Shadow,Horizon
d7499d11-a57d-45c0-8d69-5f1b99e3c329,The Proud Energy Pulse,Orguleneulse,Common,Energy Pulse,Gold & flame,Naturalistic,Proud,Roaring stance,Air,Volcano
73efee2a-302d-4497-94d4-a1c522198c0b,The Proud Nebula Serpent,Supernebpent,Common,Nebula Serpent,Gold & flame,Gothic,Proud,Roaring stance,Magic,Shrine
d143f992-40e4-426c-8d9d-d9aac88e877c,Silverwing Pale Echo,Silvepalecho,Common,Pale Echo,Silver & gold,Gothic,Aggressive,Roaring stance,Water,Void
c7f696a5-da9e-4dbf-aa0f-b1148b3c456d,Gold Gothic Seahorse,Goldgotorse,Common,Seahorse,Gold & brown,Gothic,Aggressive,Roaring stance,Fire,Void
8aeb3107-e57b-49f2-b039-3a4117ab0459,Aggressive Gold Treefolk,Agresorofolk,Uncommon,Treefolk,Gold & brown,Gothic,Aggressive,Roaring stance,Shadow,Reef
a7e6f464-5890-46f2-a8a8-45fdc70f9a19,The Aggressive Aurora Spectra,Agresaurcta,Uncommon,Aurora Spectra,Gold & flame,Gothic,Aggressive,Roaring stance,Nature,Chamber
28213124-9a65-463a-ac97-8bf5def83705,Silverwing Vineborn,Silveborn,Common,Vineborn,Silver & gold,Naturalistic,Proud,Roaring stance,Ice,Lagoon
cbe0e586-9676-4840-a9e0-657a23b80fc6,Raven of Silver Naturalistic,Ravenargsic,Uncommon,Raven,Silver & gold,Naturalistic,Proud,Roaring stance,Ice,Playground
5cd05ea3-a67a-44f3-8f1c-fdc74b5b3bfc,Digital Phoenix of Gold Naturalistic,Digitphooros,Uncommon,Digital Phoenix,Gold & flame,Naturalistic,Proud,Roaring stance,Space,Cyberspace
c9dbcb66-cc0d-4fca-875d-0165dc0a4399,Goldwing Goo Blob,Goldwislim,Common,Goo Blob,Gold & flame,Naturalistic,Aggressive,Roaring stance,Sound,Jungle
5e58a4b5-88fd-4a32-988d-eefc095e6ebb,Leopard of Gold Gothic,Leopaorothic,Common,Leopard,Gold & flame,Gothic,Proud,Roaring stance,Void,Glade
9c1bcd3a-dd54-443e-8865-533fb26ae875,Naturalistic Dragonfly of Insect,Naturdrasect,Common,Dragonfly,Silver & gold,Naturalistic,Aggressive,Roaring stance,Gravity,Jungle
fde70fa7-b532-4ef9-a36c-fce1c574f3fd,Silver Naturalistic Peacock,Argnatcock,Common,Peacock,Silver & gold,Naturalistic,Proud,Roaring stance,Light,Horizon
6f6d9c2d-7180-4b82-9eee-88a328e3c837,Goldwing Dancing Book,Goldwanbook,Common,Dancing Book,Gold & brown,Gothic,Aggressive,Roaring stance,Gravity,Toybox
39f98c32-2fed-4060-8eeb-5cce69270582,Silver Gothic Sphere Sprite,Silvegotsp,Uncommon,Sphere Sprite,Silver & gold,Gothic,Aggressive,Roaring stance,Time,Shrine
8cca9628-56dd-4820-9590-24e41a32da28,Naturalistic Glitch Creature of Glitch,Naturglicrei,Common,Glitch Creature,Silver & gold,Naturalistic,Proud,Roaring stance,Cosmic,Archive
69ab0b32-f688-4dad-89d6-c3ccc561c6fc,Aggressive Gold Jelly Blob,Aggregoljels,Common,Jelly Blob,Gold & flame,Naturalistic,Aggressive,Roaring stance,Time,Marsh
5ed68f97-b734-49e2-8721-5ae4b9092673,Naturalistic Prismatic Radiance of Radiance,Naturprirada,Common,Prismatic Radiance,Gold & brown,Naturalistic,Aggressive,Roaring stance,Space,Jungle
66fec446-ac67-4b45-91c1-0b96a8c355f5,Gothic Mecha Wolf of Cyber,Gothimeclupy,Uncommon,Mecha Wolf,Gold & brown,Gothic,Proud,Roaring stance,Water,Tower
07fbc087-478b-405e-aa8b-9ed7f8e4c041,Gothic Script Snake of Code,Gothiscrac,Common,Script Snake,Gold & brown,Gothic,Aggressive,Roaring stance,Gravity,Temple
11273637-9bc6-4c1a-9339-958fdf72d7e8,Silver Gothic Vineborn,Silvegotborn,Legendary,Vineborn,Silver & gold,Gothic,Aggressive,Roaring stance,Sound,Toybox
1e009781-8a8a-4208-a307-425af1a2a821,The Proud Thornling,Orgulling,Uncommon,Thornling,Gold & flame,Naturalistic,Proud,Roaring stance,Air,Chronoscape
06ea6c95-2f54-484b-956d-79066e7722ce,Goldwing Fox,Goldwolp,Uncommon,Fox,Gold & flame,Naturalistic,Aggressive,Roaring stance,Code,Deep sea
60bb061a-abaa-4544-8a28-c62994422cba,The Proud Cherry Blossom,Orgulchessom,Common,Cherry Blossom,Gold & flame,Naturalistic,Proud,Roaring stance,Energy,Cliffs
ab42ebf3-6fbf-411c-b91a-76f8decd8b5a,Goldwing Shark,Goldwark,Uncommon,Shark,Gold & flame,Gothic,Aggressive,Roaring stance,Space,Marsh
fd9b26df-c9b8-4c07-8f6d-85877acdfaf9,Proud Silver Resonance Sprite,Orgulplaresr,Common,Resonance Sprite,Silver & gold,Gothic,Proud,Roaring stance,Earth,Prism
85405637-338d-4a61-a3d2-61e6c9c9ec3e,Goldwing Comet Fox,Goldwomvulp,Uncommon,Comet Fox,Gold & flame,Naturalistic,Proud,Roaring stance,Earth,Night sky
6a6325f9-3941-4721-8e06-91e553ca69c2,Aggressive Gold Ant,Agresgolant,Common,Ant,Gold & flame,Gothic,Aggressive,Roaring stance,Air,Cyberspace
86631091-eaff-44ea-9204-410446ac035d,Petalbeast of Gold Gothic,Petalorothic,Common,Petalbeast,Gold & flame,Gothic,Proud,Roaring stance,Spirit,Tower
9673f5be-4cde-4e01-8c3d-fb2339b0dd69,Naturalistic Fading Echo of Echo,Naturfadeche,Common,Fading Echo,Gold & brown,Naturalistic,Proud,Roaring stance,Storm,Deep sea
c40de415-c046-4592-8946-ededc9c1800a,Silver Gothic Corrupted Sprite,Silvegotcorr,Common,Corrupted Sprite,Silver & gold,Gothic,Proud,Roaring stance,Nature,Arcade
e14216b6-827e-46ff-a279-18d7531fdde7,Gold Gothic Energy Pulse,Goldgoteneul,Common,Energy Pulse,Gold & flame,Gothic,Aggressive,Roaring stance,Lightning,Shrine
8cbb6391-46f0-4dcd-878f-3d7ab8287810,Gothic Prismatic Radiance of Radiance,Gothiprirada,Common,Prismatic Radiance,Gold & flame,Gothic,Proud,Roaring stance,Fire,Cave
ee95910f-f494-467c-8d5b-7a9cdc2363ce,The Aggressive Nebula Serpent,Aggrenebpent,Common,Nebula Serpent,Gold & flame,Naturalistic,Aggressive,Roaring stance,Sound,Lagoon
85edb8e1-268f-4338-a26a-f603998bbeb0,Naturalistic Script Snake of Code,Naturscac,Common,Script Snake,Silver & gold,Naturalistic,Aggressive,Roaring stance,Spirit,Toybox
b62161c7-9869-45cc-9b29-41cda7b9e73d,Gold Gothic Slime Blob,Orogotslimas,Uncommon,Slime Blob,Gold & brown,Gothic,Aggressive,Roaring stance,Shadow,Rift
2db232da-1555-4dc2-9b68-ff025ac79a0a,Aggressive Silver Treefolk,Aggreargfolk,Epic,Treefolk,Silver & gold,Gothic,Aggressive,Roaring stance,Cosmic,Void
760f70f2-5b2c-4005-b128-7c551d8708e5,The Aggressive Shadow Dragon,Aggreshaagon,Common,Shadow Dragon,Silver & gold,Gothic,Aggressive,Roaring stance,Water,Jungle
368473a8-8eb5-4caa-810f-3e84bcbc34d2,Light Radiance of Gold Gothic,Lightadorot,Common,Light Radiance,Gold & brown,Gothic,Aggressive,Roaring stance,Spirit,Ocean
3094e29e-2cbd-4dcf-b66b-ccfa54312fda,Silverwing Leviathan,Silvethan,Common,Leviathan,Silver & gold,Gothic,Proud,Roaring stance,Earth,Dimension Fold
a0ef895d-959f-4c8b-b8cb-0374d521e3a1,Silver Naturalistic Pegasus,Argennatasus,Uncommon,Pegasus,Silver & gold,Naturalistic,Aggressive,Roaring stance,Spirit,Cliffs
39923682-a8fc-446e-98ac-1ad28d775d30,The Proud Wyrm,Orgulwy,Uncommon,Wyrm,Silver & gold,Naturalistic,Proud,Roaring stance,Cosmic,Cave
19eab8ed-54f1-49f1-ad34-736402f0b63e,Silver Gothic Temporal Shadow,Arggottemado,Epic,Temporal Shadow,Silver & gold,Gothic,Proud,Roaring stance,Nature,Cliffs
4ec362fd-eaae-4b40-b390-94a619ff7d64,The Proud Heart Pulse,Fieroheaulse,Common,Heart Pulse,Gold & brown,Gothic,Proud,Roaring stance,Code,Skyscraper
cc785019-47fe-40eb-b20a-f26bff413664,Gothic Willow Spirit of Tree,Gothiwilspit,Common,Willow Spirit,Silver & gold,Gothic,Proud,Roaring stance,Air,Dimension Fold
5a3ae519-e98e-4102-8c68-38f59b5a9d15,Proud Gold Digital Phoenix,Fieroorodige,Epic,Digital Phoenix,Gold & brown,Gothic,Proud,Roaring stance,Ice,Toybox
3e58e605-b92b-40ab-869c-ac0e663b5035,The Aggressive Comet Fox,Feroxcomvulp,Rare,Comet Fox,Silver & gold,Naturalistic,Aggressive,Roaring stance,Spirit,Sky
496c50de-1105-4a36-9d39-ee099d8ed9e4,Goldwing Elastic Cat,Goldwelacat,Rare,Elastic Cat,Gold & brown,Naturalistic,Aggressive,Roaring stance,Air,Plateau
3791afcb-6935-4981-90d5-1f4eff9ace21,Aggressive Gold Thunder Cub,Agresgolthuc,Epic,Thunder Cub,Gold & brown,Naturalistic,Aggressive,Roaring stance,Nature,Volcano
0e912128-89ee-44a5-81a9-c7795ac6be18,Shadow Dragon of Gold Gothic,Shadodraaurt,Common,Shadow Dragon,Gold & brown,Gothic,Aggressive,Roaring stance,Storm,Terminal
905b02e2-3c5f-4522-a4ef-ccfd0e711352,Thunder Cub of Silver Naturalistic,Thundcubplas,Common,Thunder Cub,Silver & gold,Naturalistic,Aggressive,Roaring stance,Fire,Terminal
6379c9ec-e1a5-4f46-b92f-5f092fec1f54,Proud Gold Storm Dragon,Proudgolstoa,Common,Storm Dragon,Gold & brown,Gothic,Proud,Roaring stance,Water,Desert
e00d2241-8991-463f-9fc5-4fa410c2d45b,Data Worm of Gold Gothic,Datawororoth,Common,Data Worm,Gold & brown,Gothic,Aggressive,Roaring stance,Magic,Grove
4d011c24-e4a7-4fce-8c3f-4419cf662a0a,Goldwing Asteroid Turtle,Goldwastre,Common,Asteroid Turtle,Gold & brown,Naturalistic,Aggressive,Roaring stance,Space,Ruins
69aaa220-e3ad-42d5-bd03-5b4523205ede,The Aggressive Thornling,Agresling,Uncommon,Thornling,Silver & gold,Gothic,Aggressive,Roaring stance,Code,Cliffs
031b5faa-8561-44e2-91e7-b08c6da839b4,Talking Toaster of Silver Gothic,Talkitoasilt,Common,Talking Toaster,Silver & gold,Gothic,Aggressive,Roaring stance,Time,Deep sea
936df167-af30-4af6-8e44-40d4d1cb655b,Silver Naturalistic Parrot,Platnatrrot,Epic,Parrot,Silver & gold,Naturalistic,Aggressive,Roaring stance,Gravity,Ruins
6facd318-782e-4de8-a168-d3c531ee8cb8,Aggressive Gold Frost Phoenix,Feroxaurfroe,Common,Frost Phoenix,Gold & flame,Gothic,Aggressive,Roaring stance,Nature,Cliffs
493ebad0-19aa-4722-9015-952192222c5b,The Aggressive Googly-eyed Gremlin,Aggregoolett,Common,Googly-eyed Gremlin,Gold & flame,Gothic,Aggressive,Roaring stance,Electric,Horizon
9872a6c5-e1a2-4cbd-afc2-1707d2067b59,Naturalistic Frost Wisp of Weather,Naturfrowist,Common,Frost Wisp,Gold & flame,Naturalistic,Aggressive,Roaring stance,Code,Jungle
c3c16296-d5a0-45cb-8fc3-f79d5876415c,Proud Gold Eagle,Fiergolagle,Uncommon,Eagle,Gold & flame,Gothic,Proud,Roaring stance,Storm,Savannah
b70e1e72-54d6-4ead-9fd1-15f0ca8cd5d2,Dolphin of Gold Gothic,Dolphaurthic,Uncommon,Dolphin,Gold & flame,Gothic,Aggressive,Roaring stance,Earth,Temple
7efa7497-19a2-4733-9f0e-89cb5cf760da,Proud Gold Mossling,Superaurling,Uncommon,Mossling,Gold & brown,Naturalistic,Proud,Roaring stance,Spirit,Sacred Grove
a7eab615-f78c-4baf-8efd-be0ca28209c5,The Proud Mossling,Superling,Uncommon,Mossling,Silver & gold,Naturalistic,Proud,Roaring stance,Light,Rift
2110eceb-96dc-4df1-88b4-a748446bec45,Gold Naturalistic Rift Walker,Aurnatriflke,Common,Rift Walker,Gold & flame,Naturalistic,Aggressive,Roaring stance,Ice,Forest
03144b5a-4c19-4499-9388-c14a82c57f41,Starcloud Dragon of Gold Gothic,Starcdagolt,Common,Starcloud Dragon,Gold & flame,Gothic,Aggressive,Roaring stance,Earth,Jungle
ec655291-76a8-4aa1-8948-caf62f26b761,Goldwing Cube Beast,Goldwubeast,Common,Cube Beast,Gold & flame,Naturalistic,Aggressive,Roaring stance,Code,Server room
8803c725-ddbc-476d-b503-95b7e0dcfc26,Echo Orb of Silver Naturalistic,Echoorbsilst,Common,Echo Orb,Silver & gold,Naturalistic,Aggressive,Roaring stance,Magic,Cave
5ada957f-82d6-4040-bf7c-25ccf34c17e2,The Aggressive Logic Beast,Aggrelogeast,Common,Logic Beast,Gold & flame,Gothic,Aggressive,Roaring stance,Lightning,Glade
dca00fa4-5fbe-4553-9cf6-aec53ba95c5d,Gold Gothic Wolf,Orogotlup,Common,Wolf,Gold & flame,Gothic,Aggressive,Roaring stance,Nature,Arcade
6824fd64-465a-44c9-b34c-685ab35cd4e7,Naturalistic Algorithm Entity of AI Construct,Naturalgenta,Uncommon,Algorithm Entity,Gold & brown,Naturalistic,Aggressive,Roaring stance,Air,Ocean
8774176b-7765-4559-bbc2-7c0b917df6ef,The Aggressive Phase Shifter,Agresphafter,Common,Phase Shifter,Gold & brown,Naturalistic,Aggressive,Roaring stance,Air,Reef
1ac2bc89-7471-48b3-a784-b7959d065086,Gothic Summer Blaze of Seasonal,Gothisumblao,Common,Summer Blaze,Gold & brown,Gothic,Aggressive,Roaring stance,Shadow,Glade
3197df39-4d3c-49c7-a3d6-a247a3528f62,Naturalistic Jellyfish of Aquatic,Naturjelatic,Common,Jellyfish,Gold & brown,Naturalistic,Aggressive,Roaring stance,Space,Toybox
fbde731e-d782-4a81-a450-ceaf9ae68cd3,Gold Gothic Cloud Sprite,Orogotclorit,Common,Cloud Sprite,Gold & flame,Gothic,Proud,Roaring stance,Void,Savannah
9d3bec10-2476-4d27-8d81-ab1ab754f858,Aggressive Gold Void Leviathan,Aggregolvoit,Rare,Void Leviathan,Gold & flame,Gothic,Aggressive,Roaring stance,Lightning,Nebula
75e19e3f-fc78-453b-aa08-1c0539e5ac0d,Naturalistic Leviathan of Serpent,Naturlevpent,Common,Leviathan,Gold & flame,Naturalistic,Proud,Roaring stance,Lightning,Toybox
ca33aa11-6c34-441a-a45c-acefc2befac3,The Proud Fractal Beast,Superfraeast,Common,Fractal Beast,Gold & brown,Naturalistic,Proud,Roaring stance,Storm,Toybox
a4fb1b24-9df6-4fec-b14a-816fe4df7a3e,Aggressive Silver Dragonfly,Aggresilnf,Common,Dragonfly,Silver & gold,Gothic,Aggressive,Roaring stance,Water,Mountain
e8b37476-b362-4abd-af06-3554cd2d611e,Gothic Sphere Sprite of Geometric,Gothisph,Uncommon,Sphere Sprite,Gold & flame,Gothic,Aggressive,Roaring stance,Air,Temple
e10d4624-9936-4f4c-a2f5-eab74caf77d0,Holo Tiger of Gold Naturalistic,Holotigorost,Common,Holo Tiger,Gold & flame,Naturalistic,Proud,Roaring stance,Lightning,Desert
4b7d2b55-bb40-4415-b2a4-fa9cd94d5deb,Gold Naturalistic Butterfly,Goldnatrf,Common,Butterfly,Gold & flame,Naturalistic,Proud,Roaring stance,Electric,Kitchen
e24d9ea0-eb12-4ab7-bbab-eb2d4a45c3af,Ancient Sigil of Gold Gothic,Anciesigorot,Common,Ancient Sigil,Gold & brown,Gothic,Aggressive,Roaring stance,Shadow,Nebula
7d431826-0820-4c27-93b9-3eb7197a0339,Goldwing Void Leviathan,Goldwoithan,Common,Void Leviathan,Gold & brown,Gothic,Aggressive,Roaring stance,Fire,Toybox
0ff49fff-ec72-45cf-bf92-905edb2ae139,Gold Gothic Butterfly,Orogotrf,Uncommon,Butterfly,Gold & brown,Gothic,Aggressive,Roaring stance,Magic,Toybox
cdff62c7-33ea-46af-a849-b7b683d31635,Nebula Serpent of Silver Gothic,Nebulserargt,Rare,Nebula Serpent,Silver & gold,Gothic,Proud,Roaring stance,Air,Cyberspace
1ccc7e9a-1821-41a7-b62e-931390e48dea,The Proud Logic Beast,Fierlogeast,Rare,Logic Beast,Gold & brown,Gothic,Proud,Roaring stance,Cosmic,Horizon
1182c160-81b6-476f-8949-1b6fa42e754f,Aggressive Gold Shark,Feroxaurhark,Common,Shark,Gold & brown,Naturalistic,Aggressive,Roaring stance,Earth,Plateau
4a91ec7c-645c-45ba-9166-2bd1e2fc4e49,Silver Gothic Ice Dragon,Arggoticedra,Common,Ice Dragon,Silver & gold,Gothic,Aggressive,Roaring stance,Code,Night sky
42836d3f-e99f-47f1-9fd0-f967ceb745d4,Singularity Beast of Gold Naturalistic,Singubeagols,Common,Singularity Beast,Gold & brown,Naturalistic,Proud,Roaring stance,Gravity,Horizon
53c44278-ef6e-4516-b016-cce6911b6fb5,Proud Gold Singularity Beast,Superaursine,Rare,Singularity Beast,Gold & brown,Gothic,Proud,Roaring stance,Water,Jungle
6caf4d81-90a9-41aa-a1fc-64f54f7d54e5,Gold Naturalistic Eagle Chimera,Aurnateagmer,Epic,Eagle Chimera,Gold & brown,Naturalistic,Aggressive,Roaring stance,Space,Desert
d653a1a7-874a-4311-bc0f-99f83300d4be,Aggressive Silver Heart Pulse,Agressilheau,Common,Heart Pulse,Silver & gold,Gothic,Aggressive,Roaring stance,Sound,Desert
e9b9e5a0-fd08-45c7-b713-35a51f0db15c,Proud Gold Leopard,Fierooropard,Rare,Leopard,Gold & brown,Gothic,Proud,Roaring stance,Light,Forest
e9545bb0-62e5-4a76-887c-c6eb96aa01ef,Naturalistic Winter Shade of Seasonal,Naturwinshao,Uncommon,Winter Shade,Gold & flame,Naturalistic,Aggressive,Roaring stance,Time,Rift
b0548938-8198-4325-a305-79cedd8f96e0,Energy Pulse of Gold Gothic,Energpulorot,Rare,Energy Pulse,Gold & brown,Gothic,Proud,Roaring stance,Cosmic,Plateau
f70c2dfb-8b4b-43d9-868f-a0c78fa94b70,Serpent Chimera of Silver Gothic,Serpechisilt,Common,Serpent Chimera,Silver & gold,Gothic,Proud,Roaring stance,Space,Jungle
954b382f-c405-4290-b129-ec3436337722,Corrupted Sprite of Gold Gothic,Corrusprorot,Common,Corrupted Sprite,Gold & flame,Gothic,Proud,Roaring stance,Gravity,Reef
376cf056-3a90-443c-9f06-9f86f91de121,Gold Gothic Holo Tiger,Orogotholige,Common,Holo Tiger,Gold & flame,Gothic,Aggressive,Roaring stance,Energy,Plateau
e617c234-9d93-4a13-8615-c5c4a5b74726,The Proud Bendy Dog,Superbendog,Common,Bendy Dog,Gold & brown,Naturalistic,Proud,Roaring stance,Shadow,Nebula
b711c417-85a5-46af-81e9-31c16632030f,Silverwing Asteroid Turtle,Silveastre,Common,Asteroid Turtle,Silver & gold,Naturalistic,Proud,Roaring stance,Light,Arcade
0d94c6eb-a050-4f06-894a-d5c59c90ea52,Proud Gold Jelly Blob,Fieroorojelb,Common,Jelly Blob,Gold & flame,Naturalistic,Proud,Roaring stance,Lightning,Shrine
d96dab56-7625-4673-a18b-91502bdc5497,Gold Gothic Vineborn,Aurgotborn,Common,Vineborn,Gold & brown,Gothic,Aggressive,Roaring stance,Gravity,Sky
6edb9ea1-3d0e-4c89-84d8-d1ab7a291832,The Proud Singularity Beast,Proudsineast,Common,Singularity Beast,Gold & flame,Gothic,Proud,Roaring stance,Spirit,Ruins
abc4e09f-6091-4bd5-9e71-57eccaaf0705,The Aggressive Energy Pulse,Feroxeneulse,Common,Energy Pulse,Gold & flame,Naturalistic,Aggressive,Roaring stance,Light,Deep sea
599b4c9c-cb9a-4803-8d79-aac5a3b2813d,The Proud Flying Chair,Fieroflyair,Common,Flying Chair,Gold & brown,Naturalistic,Proud,Roaring stance,Magic,Horizon
ebeecfdd-c5dd-4391-8733-2b0916ab99fc,Mecha Wolf of Gold Gothic,Mechawolgolt,Uncommon,Mecha Wolf,Gold & flame,Gothic,Proud,Roaring stance,Spirit,Server room
ad8362ef-b526-4061-b411-d9d0cc44f7db,Goldwing Phase Shifter,Goldwafter,Common,Phase Shifter,Gold & brown,Gothic,Aggressive,Roaring stance,Storm,Sacred Grove
b89539d2-5683-468e-9f56-0c40ba70393b,Naturalistic Cube Beast of Geometric,Naturcubbeat,Common,Cube Beast,Gold & brown,Naturalistic,Proud,Roaring stance,Storm,Reef
7f003d87-f36f-400e-b77b-a5f232ec4ee4,Comet Fox of Gold Gothic,Cometvulaurt,Uncommon,Comet Fox,Gold & flame,Gothic,Aggressive,Roaring stance,Nature,Desert
ad98352a-b043-4323-86e7-3a7569e33fcc,Aggressive Silver Rainbow Spectra,Agressilraic,Common,Rainbow Spectra,Silver & gold,Gothic,Aggressive,Roaring stance,Time,Tower
7031e44e-4af7-41bb-9089-b4b199902117,Naturalistic Eagle of Avian,Natureagvian,Common,Eagle,Silver & gold,Naturalistic,Aggressive,Roaring stance,Void,Garden
58abddeb-fd4a-4837-80c5-f78a729bb5ee,Goldwing Thornling,Goldwing,Uncommon,Thornling,Gold & brown,Gothic,Proud,Roaring stance,Cosmic,Terminal
ebba7678-390b-4739-820c-b97afa4e13ca,Gold Gothic Dragonfly,Aurgotnf,Common,Dragonfly,Gold & flame,Gothic,Aggressive,Roaring stance,Energy,Horizon
457b6f6d-d6d0-4fa7-b719-96ab3d7d34e7,Aggressive Gold Cube Beast,Aggregolcube,Common,Cube Beast,Gold & flame,Gothic,Aggressive,Roaring stance,Earth,Grove
68ba5387-3bfd-4d8d-9ed8-6c5788192917,Naturalistic Light Radiance of Radiance,Naturligrada,Rare,Light Radiance,Silver & gold,Naturalistic,Aggressive,Roaring stance,Fire,Volcano
00482dc5-d33a-44f9-9e16-b1e2fd68d292,Silverwing Lion,Silveleon,Uncommon,Lion,Silver & gold,Naturalistic,Proud,Roaring stance,Code,Reef
943d32b9-305c-4b77-9364-96bc2bf875af,Gold Gothic Heart Pulse,Aurgotheauls,Common,Heart Pulse,Gold & flame,Gothic,Proud,Roaring stance,Shadow,Rift
b3dca80d-c78e-4563-a4aa-51ec5aa4ec86,Pattern Creature of Gold Gothic,Pattecriorot,Common,Pattern Creature,Gold & brown,Gothic,Aggressive,Roaring stance,Magic,Ruins
2d82dd0c-1b6d-4c40-a96a-16118faaee50,Goldwing Googly-eyed Gremlin,Goldwoolett,Common,Googly-eyed Gremlin,Gold & flame,Gothic,Proud,Roaring stance,Magic,Archive
a2917782-1a9d-4301-a3f7-14b1b0363dcc,Gold Naturalistic Dolphin,Aurnatphin,Common,Dolphin,Gold & flame,Naturalistic,Proud,Roaring stance,Energy,Garden
56fe048a-9ef3-41c9-a2c4-33a163f30f8c,Silver Gothic Error Beast,Argengoterre,Uncommon,Error Beast,Silver & gold,Gothic,Aggressive,Roaring stance,Time,Sky
9290b1dd-22d0-4f69-a62d-163ebe085de3,Gothic Solar Phoenix of Phoenix,Gothisolphoe,Rare,Solar Phoenix,Gold & brown,Gothic,Aggressive,Roaring stance,Shadow,Ocean
8e325323-6e6c-4c9d-b174-6162df4054f1,Goldwing Crystal Dragon,Goldwagon,Common,Crystal Dragon,Gold & brown,Gothic,Aggressive,Roaring stance,Spirit,Ruins
087c23e9-7ac0-4e4a-875e-78d6093c750d,Naturalistic Mecha Wolf of Cyber,Naturmeclupy,Common,Mecha Wolf,Gold & flame,Naturalistic,Proud,Roaring stance,Nature,Playground
9bfdf6e4-1391-4778-a5d4-ed8ec71717cb,The Aggressive Whale,Feroxhale,Uncommon,Whale,Gold & brown,Gothic,Aggressive,Roaring stance,Storm,Core
55bf04d3-7679-454d-a2e7-3a21712c40ea,Silverwing Neural Network,Silveneuret,Common,Neural Network,Silver & gold,Naturalistic,Proud,Roaring stance,Sound,Chamber
05e53fbe-2fac-4fa3-8911-a38b1cd94e60,Winter Shade of Gold Naturalistic,Winteshaoros,Common,Winter Shade,Gold & brown,Naturalistic,Proud,Roaring stance,Fire,Server room
38b08642-062e-4ed7-a68a-fd97dd20435d,Silverwing Digital Phoenix,Silvedigenix,Rare,Digital Phoenix,Silver & gold,Gothic,Aggressive,Roaring stance,Light,Horizon
49164c30-aa37-4c10-b930-c12cc3ba7d67,Silver Gothic Neural Network,Argengotneur,Common,Neural Network,Silver & gold,Gothic,Aggressive,Roaring stance,Cosmic,Night sky
